Date,Adj Close,Close,High,Low,Open,Volume
2020-01-01,928.0836181640625,930.8499755859375,943.989990234375,754.0,754.0,8362845
2020-02-01,763.334716796875,765.6099853515625,979.0,752.4000244140625,919.0,8699435
2020-03-01,713.8422241210938,715.969970703125,909.0,598.1199951171875,783.0,7793395
2020-04-01,912.6978149414062,914.280029296875,939.2000122070312,675.030029296875,720.4299926757812,4791025
2020-05-01,973.472412109375,975.1599731445312,991.0,837.0,914.280029296875,4347450
2020-06-01,1149.786865234375,1151.780029296875,1216.0,967.0399780273438,996.6400146484375,7625320
2020-07-01,1524.097900390625,1526.739990234375,1560.0,1134.0,1154.9599609375,8354220
2020-08-01,1616.188232421875,1618.989990234375,1764.800048828125,1505.0,1559.0,9349500
2020-09-01,1749.37744140625,1752.4100341796875,2057.89990234375,1583.0,1596.800048828125,9773010
2020-10-01,1856.6412353515625,1859.8599853515625,2000.0,1675.0,1805.199951171875,5284635
2020-11-01,2371.858154296875,2375.969970703125,2397.60009765625,1880.0,1880.0,5845250
2020-12-01,2685.05517578125,2689.7099609375,2781.969970703125,2254.989990234375,2398.0,5722105
2021-01-01,2820.610107421875,2825.5,3357.199951171875,2680.64990234375,2702.81005859375,7729830
2021-02-01,3962.91015625,3969.780029296875,4089.60009765625,2840.0,2859.800048828125,9225220
2021-03-01,3665.794921875,3672.14990234375,4457.7001953125,3345.14990234375,4019.39990234375,8439695
2021-04-01,4194.52783203125,4201.7998046875,4265.64990234375,3421.39990234375,3702.449951171875,7016470
2021-05-01,4021.828125,4028.800048828125,4320.0,3816.0,4150.0,3728752
2021-06-01,4413.39892578125,4421.0498046875,4682.60009765625,4020.5,4050.0,5475273
2021-07-01,4297.150390625,4304.60009765625,4735.0,4205.0,4434.0,4292887
2021-08-01,4153.2001953125,4160.39990234375,4418.0,3760.0,4322.0,4787314
2021-09-01,4603.91845703125,4611.89990234375,4644.0,3992.64990234375,4160.39990234375,7682392
2021-10-01,4986.08251953125,4993.5498046875,6243.60009765625,4545.60009765625,4579.75,15086849
2021-11-01,5093.0732421875,5100.7001953125,5724.4501953125,4831.7998046875,4993.0,8141492
2021-12-01,5501.3115234375,5509.5498046875,5858.5498046875,5040.5,5100.5,8528928
2022-01-01,4400.65966796875,4407.25,5573.10009765625,4117.5,5526.0,7786439
2022-02-01,4311.79248046875,4318.25,4659.9501953125,3936.949951171875,4510.0,7041386
2022-03-01,4302.3564453125,4308.7998046875,4545.0,3937.0,4318.25,6374971
2022-04-01,4389.67578125,4396.25,4690.0,4143.5,4332.35009765625,4246682
2022-05-01,3852.9296875,3858.699951171875,4267.64990234375,3180.550048828125,4211.0,13003405
2022-06-01,3569.654052734375,3575.0,3994.300048828125,3250.25,3885.10009765625,6959823
2022-07-01,3694.3671875,3699.89990234375,4019.5,3508.0,3575.0,6195396
2022-08-01,4097.56396484375,4103.7001953125,4174.5498046875,3696.89990234375,3720.0,6726001
2022-09-01,4367.333984375,4371.60009765625,4670.0,4006.050048828125,4097.5,7788071
2022-10-01,4512.19287109375,4516.60009765625,4525.0,4185.5498046875,4374.0,3343382
2022-11-01,4247.7509765625,4251.89990234375,4664.9501953125,4207.0,4530.0,3171230
2022-12-01,3900.7900390625,3904.60009765625,4414.89990234375,3671.699951171875,4273.14990234375,3726769
2023-01-01,2678.933349609375,2681.550048828125,3960.0,2553.0,3927.0,10122063
2023-02-01,2887.8291015625,2890.64990234375,2904.0,2581.199951171875,2724.0,8865063
2023-03-01,2858.508056640625,2861.300048828125,3052.800048828125,2754.050048828125,2892.0,6287434
2023-04-01,2912.455322265625,2915.300048828125,3110.0,2820.0,2879.949951171875,5515765
2023-05-01,3874.965087890625,3878.75,3900.0,2842.85009765625,2915.300048828125,15165866
2023-06-01,4384.31787109375,4388.60009765625,4730.0,3845.550048828125,3893.050048828125,17412642
2023-07-01,4117.97802734375,4122.0,4443.7001953125,3953.0,4410.0498046875,7878789
2023-08-01,4998.96728515625,5003.85009765625,5068.89990234375,4065.0,4142.0,20504187
2023-09-01,5284.0888671875,5289.25,5378.85009765625,4733.4501953125,5009.64990234375,9029156
2023-10-01,5099.77685546875,5101.60009765625,5607.10009765625,5028.0,5289.25,8903070
2023-11-01,5508.630859375,5510.60009765625,5591.5,5100.9501953125,5125.0,6366000
2023-12-01,6564.4033203125,6566.75,6765.0,5514.0,5530.0,16262350
2024-01-01,5988.958984375,5991.10009765625,6600.0,5782.85009765625,6560.0,7253469
2024-02-01,6681.46142578125,6683.85009765625,7048.0,6051.10009765625,6161.0,8792315
2024-03-01,7476.5771484375,7479.25,7580.0,6503.5,6719.0,5043912
2024-04-01,8338.7685546875,8341.75,8655.0,7198.35009765625,7520.0,7999009
2024-05-01,9392.9912109375,9396.349609375,9488.2001953125,7932.5498046875,8341.75,10650938
2024-06-01,11967.021484375,11971.2998046875,12149.0,8453.0,9639.900390625,9560504
2024-07-01,12102.123046875,12106.4501953125,12879.0,10620.0,12099.0,10978854
2024-08-01,13166.2431640625,13170.9501953125,13639.7998046875,10950.0498046875,12199.9501953125,14768351
2024-09-01,13798.017578125,13802.9501953125,14498.0,12022.0,13160.0,11600224
2024-10-01,14061.599609375,14061.599609375,15900.0,13062.2998046875,13855.0,14540653
2024-11-01,15807.400390625,15807.400390625,15987.9501953125,13711.0498046875,14140.0,10626762
2024-12-01,17936.30078125,17936.30078125,19148.900390625,16020.0,16025.0,10041110
2025-01-01,15584.900390625,15584.900390625,18700.0,14280.0,17934.05078125,10650202
