Date,Adj Close,Close,High,Low,Open,Volume
2020-01-01,1636.7373046875,1660.199951171875,1713.0,1422.199951171875,1440.0,15870391
2020-02-01,1711.26904296875,1735.800048828125,1813.550048828125,1616.0,1658.0999755859375,17574179
2020-03-01,1124.9866943359375,1139.050048828125,1777.9000244140625,1047.050048828125,1750.0,28305846
2020-04-01,1377.1343994140625,1394.3499755859375,1472.0,1080.050048828125,1136.0,25411744
2020-05-01,1340.196044921875,1356.949951171875,1427.1500244140625,1252.6500244140625,1394.3499755859375,19434567
2020-06-01,1333.183837890625,1349.8499755859375,1480.0,1302.199951171875,1372.0,20360015
2020-07-01,1653.92431640625,1674.5999755859375,1728.0,1311.0,1350.0,22969973
2020-08-01,1614.368896484375,1634.550048828125,1798.0,1567.0999755859375,1670.0,20236440
2020-09-01,2121.528564453125,2148.050048828125,2168.0,1585.050048828125,1635.0,39470162
2020-10-01,2096.696044921875,2119.449951171875,2333.0,2024.1500244140625,2151.0,28413868
2020-11-01,2322.693115234375,2347.89990234375,2423.39990234375,1986.0,2138.10009765625,43107262
2020-12-01,2386.896728515625,2412.800048828125,2520.0,2251.0,2384.0,25178516
2021-01-01,2533.753173828125,2561.25,2749.64990234375,2385.800048828125,2405.5,21578086
2021-02-01,3025.812744140625,3058.64990234375,3284.0,2528.10009765625,2590.0,28955644
2021-03-01,2871.48779296875,2902.64990234375,3152.0,2787.5,3039.050048828125,19683602
2021-04-01,3163.17236328125,3197.5,3334.10009765625,2843.39990234375,2886.35009765625,20496989
2021-05-01,3134.73095703125,3168.75,3397.0,3095.35009765625,3208.800048828125,14925819
2021-06-01,3580.98828125,3619.85009765625,3659.85009765625,3141.75,3190.0,19531857
2021-07-01,3991.680908203125,4035.0,4189.64990234375,3595.0,3619.85009765625,12239714
2021-08-01,4916.19775390625,4969.5498046875,5046.0,3915.0,4059.64990234375,30408609
2021-09-01,4436.19091796875,4481.60009765625,5198.0,4376.0,4985.0,17066907
2021-10-01,4218.865234375,4262.0498046875,4576.85009765625,3955.0,4481.60009765625,10199906
2021-11-01,5630.11962890625,5687.75,5935.39990234375,4258.0,4281.2001953125,26300255
2021-12-01,4962.6025390625,5013.39990234375,5809.0,4643.14990234375,5718.7001953125,15285082
2022-01-01,4412.18701171875,4457.35009765625,5141.5,4150.0,5038.4501953125,19863898
2022-02-01,4754.13671875,4802.7998046875,4826.0,4300.0,4478.7998046875,14938955
