,Run Date,Index Name,Company Name,Model,Train R2 Score,Test R2 Score,Close Day 1,Close Day 2,Close Day 3,Close Day 4,Close Day 5,High Day 1,High Day 2,High Day 3,High Day 4,High Day 5,Low Day 1,Low Day 2,Low Day 3,Low Day 4,Low Day 5
0,2025-02-12,ADANIPORTS.NS,ADANIPORTS.NS,LSTM,0.991517688094055,0.8431529251043022,1150.0260009765625,1167.4591064453125,1185.015380859375,1202.80078125,1220.6373291015625,1162.9483464757504,1180.3814519445004,1197.937726358563,1215.723126749188,1233.5596746007504,1137.98581189679,1155.41891736554,1172.9751917796025,1190.7605921702275,1208.59714002179
1,2025-02-12,BAJAJ-AUTO.NS,BAJAJ-AUTO.NS,LSTM,0.9948463092322465,0.9549314641606029,8769.5654296875,8821.22265625,8867.064453125,8894.8359375,8906.3427734375,8826.64656523499,8878.30379179749,8924.14558867249,8951.91707304749,8963.42390898499,8715.548307662953,8767.205534225453,8813.047331100453,8840.818815475453,8852.325651412953
2,2025-02-12,BRITANNIA.NS,BRITANNIA,LSTM,0.9923580172576002,0.9632007994630567,4868.234375,4828.666015625,4790.73486328125,4754.72607421875,4720.36474609375,4911.854558377809,4872.286199002809,4834.355046659059,4798.346257596559,4763.984929471559,4827.5369992408205,4787.9686398658205,4750.0374875220705,4714.0286984595705,4679.6673703345705
3,2025-02-12,CIPLA.NS,cipla,LSTM,0.9935020554730795,0.8761990533339463,1441.6275634765625,1430.851806640625,1422.0679931640625,1414.93798828125,1408.390869140625,1453.9309574641497,1443.1552006282122,1434.3713871516497,1427.2413822688372,1420.6942631282122,1430.4045534483714,1419.628796612434,1410.8449831358714,1403.714978253059,1397.167859112434
4,2025-02-12,HDFCBANK.NS,Hdfc bank,LSTM,0.9868139755216864,0.9458082664411558,1680.0667724609375,1660.568359375,1644.7630615234375,1631.0198974609375,1618.7254638671875,1693.8278726196957,1674.3294595337582,1658.5241616821957,1644.7809976196957,1632.4865640259457,1666.14728077675,1646.6488676908125,1630.84356983925,1617.10040577675,1604.805972183
5,2025-02-12,HDFCLIFE.NS,HDFC life,LSTM,0.974664526720763,0.9705199954266198,621.8447875976562,626.52001953125,630.9064331054688,634.45703125,637.5964965820312,629.7461596955131,634.4213916291069,638.8078052033256,642.3584033478569,645.4978686798881,614.7780566532424,619.4532885868362,623.8397021610549,627.3903003055862,630.5297656376174
6,2025-02-12,HINDALCO.NS,Hindalco,LSTM,0.9870855344822131,0.7681343300187374,575.6800537109375,551.5026245117188,530.7282104492188,513.150634765625,497.4008483886719,582.0652231517658,557.8877939525471,537.1133798900471,519.5358042064533,503.7860178295002,569.6676712075752,545.4902420083564,524.7158279458564,507.1382522622626,491.3884658853095
7,2025-02-12,LTIM.NS,LTIM,LSTM,0.9950337423865346,0.9726088625933258,5676.640625,5682.49267578125,5683.52099609375,5685.5712890625,5688.5927734375,5741.409150875991,5747.261201657241,5748.289521969741,5750.339814938491,5753.361299313491,5615.353825188998,5621.205875970248,5622.234196282748,5624.284489251498,5627.305973626498
8,2025-02-12,NESTLEIND.NS,NESTLEIND,LSTM,0.9906688952452334,0.9584188188300795,2208.96337890625,2223.454833984375,2235.06298828125,2246.1943359375,2257.25537109375,2228.582248827933,2243.073703906058,2254.681858202933,2265.813205859183,2276.874241015433,2189.742538058507,2204.233993136632,2215.842147433507,2226.973495089757,2238.034530246007
9,2025-02-12,ONGC.NS,Oil and Natural Gas Corporation,LSTM,0.9941297279167713,0.6972375579711245,249.46070861816406,261.54412841796875,270.0641174316406,275.2188415527344,278.7586975097656,251.58263454081933,263.666054340624,272.18604335429586,277.3407674753896,280.88062343242086,247.5708406702901,259.65426047009475,268.17424948376663,273.3289736048604,276.86882956189163
10,2025-02-12,TATACONSUM.NS,TATA CONSUM,LSTM,0.9952103719111425,0.9639381756266358,1019.584228515625,1020.97900390625,1024.1883544921875,1028.2733154296875,1032.95751953125,1028.6875393531452,1030.0823147437702,1033.2916653297077,1037.3766262672077,1042.0608303687702,1010.6298214225027,1012.0245968131277,1015.2339473990652,1019.3189083365652,1024.0031124381276
11,2025-02-12,TITAN.NS,TITAN,LSTM,0.9973301363007522,0.8970185603881642,3265.94384765625,3261.27734375,3264.742431640625,3270.676513671875,3275.200439453125,3293.1289172927227,3288.4624133864727,3291.9275012770977,3297.8615833083477,3302.3855090895977,3239.2135301181147,3234.5470262118647,3238.0121141024897,3243.9461961337397,3248.4701219149897
12,2025-02-12,AUBANK.NS,AUBANK,LSTM,0.9891402935571116,0.9413130851287104,569.2225341796875,567.4383544921875,565.6261596679688,564.0018310546875,562.5469970703125,579.0835046837219,577.2993249962219,575.4871301720032,573.8628015587219,572.4079675743469,559.8009849895476,558.0168053020476,556.2046104778289,554.5802818645476,553.1254478801726
